DATE,SEASON,VISITOR_TEAM,VISITOR_SCORE,HOME_TEAM,HOME_SCORE,OTS,PLAYOFF
2017-02-03,2017,Indiana Pacers,106,Brooklyn Nets,97,0,N
2017-02-03,2017,Minnesota Timberwolves,108,Detroit Pistons,116,0,N
2017-02-03,2017,Los Angeles Lakers,107,Boston Celtics,113,0,N
2017-02-03,2017,Chicago Bulls,117,Houston Rockets,121,1,N
2017-02-03,2017,Memphis Grizzlies,102,Oklahoma City Thunder,114,0,N
2017-02-03,2017,Milwaukee Bucks,117,Denver Nuggets,121,0,N
2017-02-03,2017,Dallas Mavericks,108,Portland Trail Blazers,104,0,N
2017-02-03,2017,Phoenix Suns,105,Sacramento Kings,103,0,N
2017-02-04,2017,Orlando Magic,86,Atlanta Hawks,113,0,N
2017-02-04,2017,Detroit Pistons,84,Indiana Pacers,105,0,N
2017-02-04,2017,New Orleans Pelicans,91,Washington Wizards,105,0,N
2017-02-04,2017,Philadelphia 76ers,102,Miami Heat,125,0,N
2017-02-04,2017,Cleveland Cavaliers,111,New York Knicks,104,0,N
2017-02-04,2017,Memphis Grizzlies,107,Minnesota Timberwolves,99,0,N
2017-02-04,2017,Milwaukee Bucks,137,Phoenix Suns,112,0,N
2017-02-04,2017,Denver Nuggets,97,San Antonio Spurs,121,0,N
2017-02-04,2017,Charlotte Hornets,98,Utah Jazz,105,0,N
2017-02-04,2017,Golden State Warriors,106,Sacramento Kings,109,1,N
2017-02-05,2017,Toronto Raptors,103,Brooklyn Nets,95,0,N
2017-02-05,2017,Los Angeles Clippers,102,Boston Celtics,107,0,N
2017-02-05,2017,Portland Trail Blazers,99,Oklahoma City Thunder,105,0,N
2017-02-06,2017,Oklahoma City Thunder,90,Indiana Pacers,93,0,N
2017-02-06,2017,Los Angeles Lakers,121,New York Knicks,107,0,N
2017-02-06,2017,Cleveland Cavaliers,140,Washington Wizards,135,1,N
2017-02-06,2017,Utah Jazz,120,Atlanta Hawks,95,0,N
2017-02-06,2017,Philadelphia 76ers,96,Detroit Pistons,113,0,N
2017-02-06,2017,Los Angeles Clippers,109,Toronto Raptors,118,0,N
2017-02-06,2017,Miami Heat,115,Minnesota Timberwolves,113,0,N
2017-02-06,2017,Phoenix Suns,106,New Orleans Pelicans,111,0,N
2017-02-06,2017,Dallas Mavericks,87,Denver Nuggets,110,0,N
2017-02-06,2017,San Antonio Spurs,74,Memphis Grizzlies,89,0,N
2017-02-06,2017,Chicago Bulls,112,Sacramento Kings,107,0,N
2017-02-07,2017,Brooklyn Nets,107,Charlotte Hornets,111,0,N
2017-02-07,2017,Orlando Magic,104,Houston Rockets,128,0,N
2017-02-07,2017,Portland Trail Blazers,114,Dallas Mavericks,113,0,N
2017-02-08,2017,Cleveland Cavaliers,132,Indiana Pacers,117,0,N
2017-02-08,2017,San Antonio Spurs,111,Philadelphia 76ers,103,0,N
2017-02-08,2017,Denver Nuggets,106,Atlanta Hawks,117,0,N
2017-02-08,2017,Washington Wizards,114,Brooklyn Nets,110,1,N
2017-02-08,2017,Los Angeles Lakers,102,Detroit Pistons,121,0,N
2017-02-08,2017,Phoenix Suns,91,Memphis Grizzlies,110,0,N
2017-02-08,2017,Miami Heat,106,Milwaukee Bucks,88,0,N
2017-02-08,2017,Toronto Raptors,109,Minnesota Timberwolves,112,0,N
2017-02-08,2017,Utah Jazz,127,New Orleans Pelicans,94,0,N
2017-02-08,2017,Los Angeles Clippers,119,New York Knicks,115,0,N
2017-02-08,2017,Chicago Bulls,92,Golden State Warriors,123,0,N
2017-02-08,2017,Boston Celtics,92,Sacramento Kings,108,0,N
2017-02-09,2017,Houston Rockets,107,Charlotte Hornets,95,0,N
2017-02-09,2017,Philadelphia 76ers,112,Orlando Magic,111,0,N
2017-02-09,2017,Cleveland Cavaliers,109,Oklahoma City Thunder,118,0,N
2017-02-09,2017,Utah Jazz,105,Dallas Mavericks,112,1,N
2017-02-09,2017,Boston Celtics,120,Portland Trail Blazers,111,0,N
2017-02-10,2017,Miami Heat,108,Brooklyn Nets,99,0,N
2017-02-10,2017,San Antonio Spurs,103,Detroit Pistons,92,0,N
2017-02-10,2017,Denver Nuggets,131,New York Knicks,123,0,N
2017-02-10,2017,Golden State Warriors,122,Memphis Grizzlies,107,0,N
2017-02-10,2017,Los Angeles Lakers,122,Milwaukee Bucks,114,0,N
2017-02-10,2017,New Orleans Pelicans,122,Minnesota Timberwolves,106,0,N
2017-02-10,2017,Indiana Pacers,107,Washington Wizards,112,0,N
2017-02-10,2017,Chicago Bulls,97,Phoenix Suns,115,0,N
2017-02-10,2017,Atlanta Hawks,107,Sacramento Kings,108,0,N
2017-02-11,2017,Los Angeles Clippers,107,Charlotte Hornets,102,0,N
2017-02-11,2017,Milwaukee Bucks,116,Indiana Pacers,100,0,N
2017-02-11,2017,Denver Nuggets,109,Cleveland Cavaliers,125,0,N
2017-02-11,2017,Miami Heat,109,Philadelphia 76ers,117,0,N
2017-02-11,2017,Golden State Warriors,130,Oklahoma City Thunder,114,0,N
2017-02-11,2017,Orlando Magic,80,Dallas Mavericks,112,0,N
2017-02-11,2017,Phoenix Suns,102,Houston Rockets,133,0,N
2017-02-11,2017,Boston Celtics,112,Utah Jazz,104,0,N
2017-02-12,2017,Chicago Bulls,89,Minnesota Timberwolves,117,0,N
2017-02-12,2017,San Antonio Spurs,90,New York Knicks,94,0,N
2017-02-12,2017,Detroit Pistons,102,Toronto Raptors,101,0,N
2017-02-12,2017,New Orleans Pelicans,99,Sacramento Kings,105,0,N
2017-02-13,2017,Philadelphia 76ers,105,Charlotte Hornets,99,0,N
2017-02-13,2017,San Antonio Spurs,110,Indiana Pacers,106,0,N
2017-02-13,2017,Memphis Grizzlies,112,Brooklyn Nets,103,0,N
2017-02-13,2017,Orlando Magic,116,Miami Heat,107,0,N
2017-02-13,2017,Detroit Pistons,89,Milwaukee Bucks,102,0,N
2017-02-13,2017,Oklahoma City Thunder,98,Washington Wizards,120,0,N
2017-02-13,2017,Boston Celtics,111,Dallas Mavericks,98,0,N
2017-02-13,2017,Golden State Warriors,110,Denver Nuggets,132,0,N
2017-02-13,2017,New Orleans Pelicans,110,Phoenix Suns,108,0,N
2017-02-13,2017,Los Angeles Clippers,88,Utah Jazz,72,0,N
2017-02-13,2017,Atlanta Hawks,109,Portland Trail Blazers,104,1,N
2017-02-14,2017,Toronto Raptors,94,Chicago Bulls,105,0,N
2017-02-14,2017,Cleveland Cavaliers,116,Minnesota Timberwolves,108,0,N
2017-02-14,2017,Sacramento Kings,97,Los Angeles Lakers,96,0,N
2017-02-15,2017,Indiana Pacers,104,Cleveland Cavaliers,113,0,N
2017-02-15,2017,San Antonio Spurs,107,Orlando Magic,79,0,N
2017-02-15,2017,Philadelphia 76ers,108,Boston Celtics,116,0,N
2017-02-15,2017,Milwaukee Bucks,129,Brooklyn Nets,125,0,N
2017-02-15,2017,Dallas Mavericks,91,Detroit Pistons,98,0,N
2017-02-15,2017,Charlotte Hornets,85,Toronto Raptors,90,0,N
2017-02-15,2017,Miami Heat,117,Houston Rockets,109,0,N
2017-02-15,2017,New Orleans Pelicans,95,Memphis Grizzlies,91,0,N
2017-02-15,2017,Minnesota Timberwolves,112,Denver Nuggets,99,0,N
2017-02-15,2017,Los Angeles Lakers,101,Phoenix Suns,137,0,N
2017-02-15,2017,Portland Trail Blazers,88,Utah Jazz,111,0,N
2017-02-15,2017,New York Knicks,105,Oklahoma City Thunder,116,0,N
2017-02-15,2017,Sacramento Kings,86,Golden State Warriors,109,0,N
2017-02-15,2017,Atlanta Hawks,84,Los Angeles Clippers,99,0,N
2017-02-16,2017,Washington Wizards,111,Indiana Pacers,98,0,N
2017-02-16,2017,Boston Celtics,103,Chicago Bulls,104,0,N
2017-02-23,2017,Portland Trail Blazers,112,Orlando Magic,103,0,N
2017-02-23,2017,Charlotte Hornets,108,Detroit Pistons,114,1,N
2017-02-23,2017,New York Knicks,104,Cleveland Cavaliers,119,0,N
2017-02-23,2017,Houston Rockets,129,New Orleans Pelicans,99,0,N
2017-02-23,2017,Los Angeles Clippers,113,Golden State Warriors,123,0,N
2017-02-23,2017,Denver Nuggets,100,Sacramento Kings,116,0,N
2017-02-24,2017,Memphis Grizzlies,92,Indiana Pacers,102,0,N
2017-02-24,2017,Washington Wizards,112,Philadelphia 76ers,120,0,N
2017-02-24,2017,Miami Heat,108,Atlanta Hawks,90,0,N
2017-02-24,2017,Phoenix Suns,121,Chicago Bulls,128,1,N
2017-02-24,2017,Utah Jazz,109,Milwaukee Bucks,95,0,N
2017-02-24,2017,Dallas Mavericks,84,Minnesota Timberwolves,97,0,N
2017-02-24,2017,Los Angeles Lakers,93,Oklahoma City Thunder,110,0,N
2017-02-24,2017,Boston Celtics,97,Toronto Raptors,107,0,N
2017-02-24,2017,Brooklyn Nets,109,Denver Nuggets,129,0,N
2017-02-24,2017,San Antonio Spurs,105,Los Angeles Clippers,97,0,N
2017-02-25,2017,Charlotte Hornets,99,Sacramento Kings,85,0,N
2017-02-25,2017,Atlanta Hawks,86,Orlando Magic,105,0,N
2017-02-25,2017,Philadelphia 76ers,109,New York Knicks,110,0,N
2017-02-25,2017,Indiana Pacers,95,Miami Heat,113,0,N
2017-02-25,2017,Chicago Bulls,117,Cleveland Cavaliers,99,0,N
2017-02-25,2017,New Orleans Pelicans,83,Dallas Mavericks,96,0,N
2017-02-25,2017,Minnesota Timberwolves,130,Houston Rockets,142,0,N
2017-02-25,2017,Brooklyn Nets,95,Golden State Warriors,112,0,N
2017-02-26,2017,San Antonio Spurs,119,Los Angeles Lakers,98,0,N
2017-02-26,2017,Phoenix Suns,96,Milwaukee Bucks,100,0,N
2017-02-26,2017,Memphis Grizzlies,105,Denver Nuggets,98,0,N
2017-02-26,2017,Utah Jazz,102,Washington Wizards,92,0,N
2017-02-26,2017,Boston Celtics,104,Detroit Pistons,98,0,N
2017-02-26,2017,Portland Trail Blazers,106,Toronto Raptors,112,0,N
2017-02-26,2017,New Orleans Pelicans,110,Oklahoma City Thunder,118,0,N
2017-02-26,2017,Charlotte Hornets,121,Los Angeles Clippers,124,1,N
2017-02-27,2017,Milwaukee Bucks,95,Cleveland Cavaliers,102,0,N
2017-02-27,2017,Toronto Raptors,92,New York Knicks,91,0,N
2017-02-27,2017,Golden State Warriors,119,Philadelphia 76ers,108,0,N
2017-02-27,2017,Atlanta Hawks,114,Boston Celtics,98,0,N
2017-02-27,2017,Miami Heat,89,Dallas Mavericks,96,0,N
2017-02-27,2017,Indiana Pacers,117,Houston Rockets,108,0,N
2017-02-27,2017,Minnesota Timberwolves,102,Sacramento Kings,88,0,N
2017-02-28,2017,Golden State Warriors,108,Washington Wizards,112,0,N
2017-02-28,2017,Portland Trail Blazers,113,Detroit Pistons,120,1,N
2017-02-28,2017,Denver Nuggets,125,Chicago Bulls,107,0,N
2017-02-28,2017,Phoenix Suns,112,Memphis Grizzlies,130,0,N
2017-02-28,2017,Utah Jazz,106,Oklahoma City Thunder,109,0,N
2017-02-28,2017,Charlotte Hornets,109,Los Angeles Lakers,104,0,N
2017-03-01,2017,New York Knicks,101,Orlando Magic,90,0,N
2017-03-01,2017,Dallas Mavericks,95,Atlanta Hawks,100,0,N
2017-03-01,2017,Philadelphia 76ers,98,Miami Heat,125,0,N
2017-03-01,2017,Washington Wizards,105,Toronto Raptors,96,0,N
2017-03-01,2017,Cleveland Cavaliers,99,Boston Celtics,103,0,N
2017-03-01,2017,Denver Nuggets,110,Milwaukee Bucks,98,0,N
2017-03-01,2017,Detroit Pistons,86,New Orleans Pelicans,109,0,N
2017-03-01,2017,Indiana Pacers,99,San Antonio Spurs,100,0,N
2017-03-01,2017,Minnesota Timberwolves,107,Utah Jazz,80,0,N
2017-03-01,2017,Houston Rockets,122,Los Angeles Clippers,103,0,N
2017-03-01,2017,Brooklyn Nets,109,Sacramento Kings,100,0,N
2017-03-02,2017,Golden State Warriors,87,Chicago Bulls,94,0,N
2017-03-02,2017,Charlotte Hornets,103,Phoenix Suns,120,0,N
2017-03-02,2017,Oklahoma City Thunder,109,Portland Trail Blazers,114,0,N
2017-03-03,2017,Cleveland Cavaliers,135,Atlanta Hawks,130,0,N
2017-03-03,2017,Miami Heat,99,Orlando Magic,110,0,N
2017-03-03,2017,New York Knicks,102,Philadelphia 76ers,105,0,N
2017-03-03,2017,Toronto Raptors,114,Washington Wizards,106,0,N
2017-03-03,2017,Los Angeles Clippers,101,Milwaukee Bucks,112,0,N
2017-03-03,2017,Memphis Grizzlies,100,Dallas Mavericks,104,0,N
2017-03-03,2017,Oklahoma City Thunder,111,Phoenix Suns,118,0,N
2017-03-03,2017,Brooklyn Nets,97,Utah Jazz,112,0,N
2017-03-03,2017,San Antonio Spurs,101,New Orleans Pelicans,98,1,N
2017-03-03,2017,Boston Celtics,115,Los Angeles Lakers,95,0,N
2017-03-04,2017,Detroit Pistons,136,Philadelphia 76ers,106,0,N
2017-03-04,2017,Cleveland Cavaliers,92,Miami Heat,120,0,N
2017-03-04,2017,Toronto Raptors,94,Milwaukee Bucks,101,0,N
2017-03-04,2017,Los Angeles Clippers,101,Chicago Bulls,91,0,N
2017-03-04,2017,Charlotte Hornets,112,Denver Nuggets,102,0,N
2017-03-04,2017,Memphis Grizzlies,108,Houston Rockets,123,0,N
2017-03-04,2017,Minnesota Timberwolves,90,San Antonio Spurs,97,1,N
2017-03-04,2017,Brooklyn Nets,116,Portland Trail Blazers,130,0,N
2017-03-05,2017,Indiana Pacers,97,Atlanta Hawks,96,0,N
2017-03-05,2017,Golden State Warriors,112,New York Knicks,105,0,N
2017-03-05,2017,Boston Celtics,106,Phoenix Suns,109,0,N
2017-03-05,2017,Orlando Magic,114,Washington Wizards,115,0,N
2017-03-05,2017,Utah Jazz,110,Sacramento Kings,109,1,N
2017-03-05,2017,Oklahoma City Thunder,89,Dallas Mavericks,104,0,N
2017-03-05,2017,New Orleans Pelicans,105,Los Angeles Lakers,97,0,N
2017-03-06,2017,Miami Heat,106,Cleveland Cavaliers,98,0,N
2017-03-06,2017,New York Knicks,113,Orlando Magic,105,0,N
2017-03-06,2017,Milwaukee Bucks,112,Philadelphia 76ers,98,0,N
2017-03-06,2017,Golden State Warriors,119,Atlanta Hawks,111,0,N
2017-03-06,2017,Chicago Bulls,95,Detroit Pistons,109,0,N
2017-03-06,2017,Indiana Pacers,88,Charlotte Hornets,100,0,N
2017-03-06,2017,Brooklyn Nets,122,Memphis Grizzlies,109,0,N
2017-03-06,2017,Houston Rockets,110,San Antonio Spurs,112,0,N
2017-03-06,2017,Sacramento Kings,96,Denver Nuggets,108,0,N
2017-03-06,2017,New Orleans Pelicans,83,Utah Jazz,88,0,N
2017-03-06,2017,Boston Celtics,102,Los Angeles Clippers,116,0,N
2017-03-07,2017,Portland Trail Blazers,126,Oklahoma City Thunder,121,0,N
2017-03-07,2017,Los Angeles Lakers,111,Dallas Mavericks,122,0,N
2017-03-07,2017,Washington Wizards,131,Phoenix Suns,127,0,N
2017-03-08,2017,Chicago Bulls,91,Orlando Magic,98,0,N
2017-03-08,2017,Brooklyn Nets,105,Atlanta Hawks,110,0,N
2017-03-08,2017,Charlotte Hornets,101,Miami Heat,108,0,N
2017-03-08,2017,Utah Jazz,115,Houston Rockets,108,0,N
2017-03-08,2017,Detroit Pistons,98,Indiana Pacers,115,0,N
2017-03-08,2017,New York Knicks,93,Milwaukee Bucks,104,0,N
2017-03-08,2017,Los Angeles Clippers,91,Minnesota Timberwolves,107,0,N
2017-03-08,2017,Toronto Raptors,94,New Orleans Pelicans,87,0,N
2017-03-08,2017,Sacramento Kings,104,San Antonio Spurs,114,0,N
2017-03-08,2017,Washington Wizards,123,Denver Nuggets,113,0,N
2017-03-08,2017,Boston Celtics,99,Golden State Warriors,86,0,N
2017-03-09,2017,Cleveland Cavaliers,101,Detroit Pistons,106,0,N
2017-03-09,2017,Los Angeles Clippers,114,Memphis Grizzlies,98,0,N
2017-03-09,2017,San Antonio Spurs,92,Oklahoma City Thunder,102,0,N
2017-03-09,2017,Philadelphia 76ers,108,Portland Trail Blazers,114,1,N
2017-03-09,2017,Los Angeles Lakers,122,Phoenix Suns,110,0,N
2017-03-10,2017,Orlando Magic,81,Charlotte Hornets,121,0,N
2017-03-10,2017,Toronto Raptors,99,Atlanta Hawks,105,0,N
2017-03-10,2017,Houston Rockets,115,Chicago Bulls,94,0,N
2017-03-10,2017,Indiana Pacers,85,Milwaukee Bucks,99,0,N
2017-03-10,2017,Golden State Warriors,102,Minnesota Timberwolves,103,0,N
2017-03-10,2017,Brooklyn Nets,96,Dallas Mavericks,105,0,N
2017-03-10,2017,Boston Celtics,99,Denver Nuggets,119,0,N
2017-03-10,2017,Washington Wizards,130,Sacramento Kings,122,1,N
2017-03-11,2017,Utah Jazz,104,Oklahoma City Thunder,112,0,N
2017-03-11,2017,Philadelphia 76ers,100,Los Angeles Clippers,112,0,N
2017-03-11,2017,New York Knicks,92,Detroit Pistons,112,0,N
2017-03-11,2017,New Orleans Pelicans,125,Charlotte Hornets,122,1,N
2017-03-11,2017,Cleveland Cavaliers,116,Orlando Magic,104,0,N
2017-03-11,2017,Toronto Raptors,89,Miami Heat,104,0,N
2017-03-11,2017,Minnesota Timberwolves,95,Milwaukee Bucks,102,0,N
2017-03-11,2017,Golden State Warriors,85,San Antonio Spurs,107,0,N
2017-03-11,2017,Phoenix Suns,100,Dallas Mavericks,98,0,N
2017-03-11,2017,Atlanta Hawks,107,Memphis Grizzlies,90,0,N
2017-03-11,2017,Washington Wizards,125,Portland Trail Blazers,124,1,N
2017-03-11,2017,Denver Nuggets,105,Sacramento Kings,92,0,N
2017-03-12,2017,Chicago Bulls,80,Boston Celtics,100,0,N
2017-03-12,2017,New York Knicks,112,Brooklyn Nets,120,0,N
2017-03-12,2017,Miami Heat,98,Indiana Pacers,102,0,N
2017-03-12,2017,Cleveland Cavaliers,112,Houston Rockets,117,0,N
2017-03-12,2017,Portland Trail Blazers,110,Phoenix Suns,101,0,N
2017-03-12,2017,Philadelphia 76ers,118,Los Angeles Lakers,116,0,N
2017-03-13,2017,Chicago Bulls,115,Charlotte Hornets,109,0,N
2017-03-13,2017,Dallas Mavericks,78,Toronto Raptors,100,0,N
2017-03-13,2017,Milwaukee Bucks,93,Memphis Grizzlies,113,0,N
2017-03-13,2017,Washington Wizards,104,Minnesota Timberwolves,119,0,N
2017-03-13,2017,Atlanta Hawks,99,San Antonio Spurs,107,0,N
2017-03-13,2017,Los Angeles Clippers,108,Utah Jazz,114,0,N
2017-03-13,2017,Los Angeles Lakers,101,Denver Nuggets,129,0,N
2017-03-13,2017,Orlando Magic,115,Sacramento Kings,120,0,N
2017-03-14,2017,Detroit Pistons,96,Cleveland Cavaliers,128,0,N
2017-03-14,2017,Oklahoma City Thunder,122,Brooklyn Nets,104,0,N
2017-03-14,2017,Indiana Pacers,81,New York Knicks,87,0,N
2017-03-14,2017,Portland Trail Blazers,77,New Orleans Pelicans,100,0,N
2017-03-14,2017,Philadelphia 76ers,104,Golden State Warriors,106,0,N
2017-03-15,2017,Charlotte Hornets,77,Indiana Pacers,98,0,N
2017-03-15,2017,Dallas Mavericks,112,Washington Wizards,107,0,N
2017-03-15,2017,Minnesota Timberwolves,104,Boston Celtics,117,0,N
2017-03-15,2017,Utah Jazz,97,Detroit Pistons,83,0,N
2017-03-15,2017,New Orleans Pelicans,112,Miami Heat,120,0,N
2017-03-15,2017,Memphis Grizzlies,98,Chicago Bulls,91,0,N
2017-03-15,2017,Los Angeles Lakers,100,Houston Rockets,139,0,N
2017-03-15,2017,Portland Trail Blazers,110,San Antonio Spurs,106,0,N
2017-03-15,2017,Sacramento Kings,107,Phoenix Suns,101,0,N
2017-03-15,2017,Milwaukee Bucks,97,Los Angeles Clippers,96,0,N
2017-03-16,2017,Utah Jazz,83,Cleveland Cavaliers,91,0,N
2017-03-16,2017,Oklahoma City Thunder,123,Toronto Raptors,102,0,N
2017-03-16,2017,Memphis Grizzlies,103,Atlanta Hawks,91,0,N
2017-03-16,2017,Brooklyn Nets,121,New York Knicks,110,0,N
2017-03-16,2017,Los Angeles Clippers,114,Denver Nuggets,129,0,N
2017-03-16,2017,Orlando Magic,92,Golden State Warriors,122,0,N
2017-03-17,2017,Dallas Mavericks,74,Philadelphia 76ers,116,0,N
2017-03-17,2017,Chicago Bulls,107,Washington Wizards,112,0,N
2017-03-17,2017,Boston Celtics,98,Brooklyn Nets,95,0,N
2017-03-17,2017,Toronto Raptors,87,Detroit Pistons,75,0,N
2017-03-17,2017,Minnesota Timberwolves,105,Miami Heat,123,0,N
2017-03-17,2017,Houston Rockets,112,New Orleans Pelicans,128,0,N
2017-03-17,2017,Orlando Magic,109,Phoenix Suns,103,0,N
2017-03-17,2017,Milwaukee Bucks,107,Los Angeles Lakers,103,0,N
2017-03-18,2017,Sacramento Kings,94,Oklahoma City Thunder,110,0,N
2017-03-18,2017,Portland Trail Blazers,113,Atlanta Hawks,97,0,N
2017-03-18,2017,Washington Wizards,93,Charlotte Hornets,98,0,N
2017-03-18,2017,Cleveland Cavaliers,78,Los Angeles Clippers,108,0,N
2017-03-18,2017,Utah Jazz,86,Chicago Bulls,95,0,N
2017-03-18,2017,San Antonio Spurs,96,Memphis Grizzlies,104,0,N
2017-03-18,2017,Houston Rockets,109,Denver Nuggets,105,0,N
2017-03-18,2017,Milwaukee Bucks,92,Golden State Warriors,117,0,N
2017-03-19,2017,Dallas Mavericks,111,Brooklyn Nets,104,0,N
2017-03-19,2017,Boston Celtics,99,Philadelphia 76ers,105,0,N
2017-03-19,2017,Phoenix Suns,95,Detroit Pistons,112,0,N
2017-03-19,2017,Portland Trail Blazers,115,Miami Heat,104,0,N
2017-03-19,2017,Minnesota Timberwolves,109,New Orleans Pelicans,123,0,N
2017-03-19,2017,Indiana Pacers,91,Toronto Raptors,116,0,N
2017-03-19,2017,Sacramento Kings,102,San Antonio Spurs,118,0,N
2017-03-19,2017,Cleveland Cavaliers,125,Los Angeles Lakers,120,0,N
2017-03-20,2017,Atlanta Hawks,90,Charlotte Hornets,105,0,N
2017-03-20,2017,Utah Jazz,100,Indiana Pacers,107,0,N
2017-03-20,2017,Philadelphia 76ers,109,Orlando Magic,112,1,N
2017-03-20,2017,Washington Wizards,102,Boston Celtics,110,0,N
2017-03-20,2017,Denver Nuggets,124,Houston Rockets,125,0,N
2017-03-20,2017,Golden State Warriors,111,Oklahoma City Thunder,95,0,N
2017-03-20,2017,New York Knicks,105,Los Angeles Clippers,114,0,N
2017-03-21,2017,Chicago Bulls,120,Toronto Raptors,122,1,N
2017-03-21,2017,Detroit Pistons,96,Brooklyn Nets,98,0,N
2017-03-21,2017,Phoenix Suns,97,Miami Heat,112,0,N
2017-03-21,2017,Memphis Grizzlies,82,New Orleans Pelicans,95,0,N
2017-03-21,2017,Golden State Warriors,112,Dallas Mavericks,87,0,N
2017-03-21,2017,San Antonio Spurs,100,Minnesota Timberwolves,93,0,N
2017-03-21,2017,Milwaukee Bucks,93,Portland Trail Blazers,90,0,N
2017-03-21,2017,Los Angeles Clippers,133,Los Angeles Lakers,109,0,N
2017-03-22,2017,Charlotte Hornets,109,Orlando Magic,102,0,N
2017-03-22,2017,Indiana Pacers,100,Boston Celtics,109,0,N
2017-03-22,2017,Detroit Pistons,95,Chicago Bulls,117,0,N
2017-03-22,2017,Philadelphia 76ers,97,Oklahoma City Thunder,122,0,N
2017-03-22,2017,Atlanta Hawks,100,Washington Wizards,104,0,N
2017-03-22,2017,Cleveland Cavaliers,113,Denver Nuggets,126,0,N
2017-03-22,2017,Milwaukee Bucks,116,Sacramento Kings,98,0,N
2017-03-22,2017,New York Knicks,101,Utah Jazz,108,0,N
2017-03-23,2017,Phoenix Suns,98,Brooklyn Nets,126,0,N
2017-03-23,2017,Toronto Raptors,101,Miami Heat,84,0,N
2017-03-23,2017,Los Angeles Clippers,95,Dallas Mavericks,97,0,N
2017-03-23,2017,Memphis Grizzlies,90,San Antonio Spurs,97,0,N
2017-03-23,2017,New York Knicks,95,Portland Trail Blazers,110,0,N
2017-03-24,2017,Cleveland Cavaliers,112,Charlotte Hornets,105,0,N
2017-03-24,2017,Denver Nuggets,125,Indiana Pacers,117,0,N
2017-03-24,2017,Detroit Pistons,87,Orlando Magic,115,0,N
2017-03-24,2017,Brooklyn Nets,108,Washington Wizards,129,0,N
2017-03-24,2017,Phoenix Suns,120,Boston Celtics,130,0,N
2017-03-24,2017,Philadelphia 76ers,117,Chicago Bulls,107,0,N
2017-03-24,2017,New Orleans Pelicans,107,Houston Rockets,117,0,N
2017-03-24,2017,Atlanta Hawks,97,Milwaukee Bucks,100,0,N
2017-03-24,2017,Sacramento Kings,100,Golden State Warriors,114,0,N
2017-03-24,2017,Minnesota Timberwolves,119,Los Angeles Lakers,130,1,N
2017-03-25,2017,Utah Jazz,95,Los Angeles Clippers,108,0,N
2017-03-25,2017,Washington Wizards,127,Cleveland Cavaliers,115,0,N
2017-03-25,2017,Toronto Raptors,94,Dallas Mavericks,86,0,N
2017-03-25,2017,New York Knicks,98,San Antonio Spurs,106,0,N
2017-03-25,2017,Minnesota Timberwolves,100,Portland Trail Blazers,112,0,N
2017-03-26,2017,Brooklyn Nets,107,Atlanta Hawks,92,0,N
2017-03-26,2017,Phoenix Suns,106,Charlotte Hornets,120,0,N
2017-03-26,2017,Oklahoma City Thunder,125,Houston Rockets,137,0,N
2017-03-26,2017,Sacramento Kings,98,Los Angeles Clippers,97,0,N
2017-03-26,2017,Chicago Bulls,109,Milwaukee Bucks,94,0,N
2017-03-26,2017,Miami Heat,108,Boston Celtics,112,0,N
2017-03-26,2017,Philadelphia 76ers,94,Indiana Pacers,107,0,N
2017-03-26,2017,New Orleans Pelicans,115,Denver Nuggets,90,0,N
2017-03-26,2017,Memphis Grizzlies,94,Golden State Warriors,106,0,N
2017-03-26,2017,Portland Trail Blazers,97,Los Angeles Lakers,81,0,N
2017-03-27,2017,Detroit Pistons,95,New York Knicks,109,0,N
2017-03-27,2017,Orlando Magic,112,Toronto Raptors,131,0,N
2017-03-27,2017,Cleveland Cavaliers,74,San Antonio Spurs,103,0,N
2017-03-27,2017,Oklahoma City Thunder,92,Dallas Mavericks,91,0,N
2017-03-27,2017,Memphis Grizzlies,90,Sacramento Kings,91,0,N
2017-03-27,2017,New Orleans Pelicans,100,Utah Jazz,108,0,N
2017-03-28,2017,Milwaukee Bucks,118,Charlotte Hornets,108,0,N
2017-03-28,2017,Minnesota Timberwolves,115,Indiana Pacers,114,0,N
2017-03-28,2017,Phoenix Suns,91,Atlanta Hawks,95,0,N
2017-03-28,2017,Philadelphia 76ers,106,Brooklyn Nets,101,0,N
2017-03-28,2017,Miami Heat,97,Detroit Pistons,96,0,N
2017-03-28,2017,Golden State Warriors,113,Houston Rockets,106,0,N
2017-03-28,2017,Denver Nuggets,113,Portland Trail Blazers,122,0,N
2017-03-28,2017,Washington Wizards,119,Los Angeles Lakers,108,0,N
2017-03-29,2017,Oklahoma City Thunder,114,Orlando Magic,106,1,N
2017-03-29,2017,Atlanta Hawks,99,Philadelphia 76ers,92,0,N
2017-03-29,2017,Milwaukee Bucks,103,Boston Celtics,100,0,N
2017-03-29,2017,Miami Heat,105,New York Knicks,88,0,N
2017-03-29,2017,Charlotte Hornets,110,Toronto Raptors,106,0,N
2017-03-29,2017,Indiana Pacers,97,Memphis Grizzlies,110,0,N
2017-03-29,2017,Dallas Mavericks,118,New Orleans Pelicans,121,0,N
2017-03-29,2017,Golden State Warriors,110,San Antonio Spurs,98,0,N
2017-03-29,2017,Washington Wizards,124,Los Angeles Clippers,133,0,N
2017-03-29,2017,Utah Jazz,112,Sacramento Kings,82,0,N
2017-03-30,2017,Brooklyn Nets,89,Detroit Pistons,90,0,N
